'Prod_ID','DescGen','DescAdic','Marca','Proveedor','Cat_ID','SubCat_ID','CantEnvase'
'ESMR1','ESMERILLÓN PAVONADO','ESMERILLÓN PAVONADO Modelo: RULEMÁN Número: 1  Pack: X 72 UNIDADES','WATERDOG','000006','PESP','196',1
'ESMR5','ESMERILLÓN PAVONADO','ESMERILLÓN PAVONADO Modelo: RULEMÁN Número: 5  Pack: X 72 UNIDADES','WATERDOG','000000','PESP','196',1
'ESMR6','ESMERILLÓN PAVONADO','ESMERILLÓN PAVONADO Modelo: RULEMÁN Número: 6  Pack: X 36 UNIDADES','WATERDOG','000006','PESP','196',1
'ESMR7','ESMERILLÓN PAVONADO','ESMERILLÓN PAVONADO Modelo: RULEMÁN Número: 7  Pack: X 36 UNIDADES','WATERDOG','000006','PESP','196',1
'ESMT1','ESMERILLÓN PAVONADO','ESMERILLÓN PAVONADO Modelo: TRIPLE Número: 1  Pack: GRUESA','WATERDOG','000006','PESP','196',1
'ESMT1/0','ESMERILLÓN PAVONADO','ESMERILLÓN PAVONADO Modelo: TRIPLE Número: 1/0  Pack: GRUESA','WATERDOG','000006','PESP','196',1
'ESMT3','ESMERILLÓN PAVONADO','ESMERILLÓN PAVONADO Modelo: TRIPLE Número: 3  Pack: GRUESA','WATERDOG','000006','PESP','196',1
'ESPEJOAST','ACCESORIO ÓPTICA TELESCOPIOS','ACCESORIO ÓPTICA TELESCOPIOS Modelo: ESPEJO DIAGONAL   Número 2: DIAMETRO 0.96"','HOKENN','000007','OPTI','223',1
'ESSE2102','CAÑA ESSENCE','CAÑA ESSENCE Largo: 210 cm. Tramos: 2 Tramos  Acción: 15-30 LBS.','KUNNAN','000006','PESC','75',1
'ESSE2402','CAÑA ESSENCE','CAÑA ESSENCE Largo: 240 cm. Tramos: 2 Tramos  Acción: 15-30 LBS.','KUNNAN','000006','PESC','75',1
'ESSE2702','CAÑA ESSENCE','CAÑA ESSENCE Largo: 270 cm. Tramos: 2 Tramos  Acción: 15-30 LBS.','KUNNAN','000006','PESC','75',1
'ESTACAS','REPUESTO CARPA','REPUESTO CARPA Modelo: ESTACAS','WATERDOG','000000','CAMP','212',1
'ETR502','METEORLÓGICA','METEORLÓGICA  Uso: ESCRITORIO  Tipo: DIGITAL','MICRONIC','000000','INST','114',1
'ETR503F','METEORLÓGICA','METEORLÓGICA  Uso: ESCRITORIO  Tipo: DIGITAL','MICRONIC','000000','INST','114',1
'EVEREST300','BOLSA DE DORMIR EVEREST- 215 x 75 x 50 cm','BOLSA DE DORMIR EVEREST- 215 x 75 x 50 cm Temperatura: -10°C Densidad: 300 gr/m²  Tipo: SUPER MOUNTAIN','WATERDOG','000020','CAMP','54',1
'EVO2403','CAÑA EVOLUTION','CAÑA EVOLUTION Largo: 240 cm. Tramos: 3 Tramos  Acción: Liviana','WATERDOG','000006','PESC','76',1
'EVO2703','CAÑA EVOLUTION','CAÑA EVOLUTION Largo: 270 cm. Tramos: 3 Tramos  Acción: Liviana','WATERDOG','000006','PESC','76',1
'EVO3003','CAÑA EVOLUTION','CAÑA EVOLUTION Largo: 300 cm. Tramos: 3 Tramos  Acción: Liviana','WATERDOG','000006','PESC','76',1
'EVO3604','CAÑA EVOLUTION','CAÑA EVOLUTION Largo: 360 cm. Tramos: 4 Tramos  Acción: Liviana','WATERDOG','000006','PESC','76',1
'EVO4004','CAÑA EVOLUTION','CAÑA EVOLUTION Largo: 400 cm. Tramos: 4 Tramos  Acción: Liviana','WATERDOG','000006','PESC','76',1
'EXC-L2009','REEL EXCESS IZQUIERDO','REEL EXCESS IZQUIERDO Capacidad: Con .35mm 140 M   Rulemanes: 9 RULEMANES','KUNNAN','000012','PESR','203',1
'EXC-R2009','REEL EXCESS DERECHO','REEL EXCESS DERECHO Capacidad: Con .35mm 140 M   Rulemanes: 9 RULEMANES','KUNNAN','000012','PESR','203',1
'EXPE200','BOLSA DE DORMIR EXPE- 180 x 75 cm','BOLSA DE DORMIR EXPE- 180 x 75 cm Temperatura: De 0°C a 19 °C Densidad: 200 gr/m²  Tipo: ECO TREKKING','WATERDOG','000024','CAMP','53',1
'EXPE6PLUS','CARPA EXPE 6 PLUS (435x380)','CARPA EXPE 6 PLUS (435x380) Uso: Familiar Personas: 6 Personas  Altura: 200 cm.','WATERDOG','000005','CAMP','110',1
'EXPERT1003','REEL EXPERT','REEL EXPERT Capacidad: Con .25mm 110 M   Rulemanes: 3 RULEMANES','WATERDOG','000000','PESR','206',1
'EXPLUX','CARPA EXPLUX (150x250)','CARPA EXPLUX (150x250) Uso: Trekking Personas: 3 Personas  Altura: 120 cm.','WATERDOG','000005','CAMP','110',1
'EXPO300','CARPA EXPO 300 (3,00 X 3.00)','CARPA EXPO 300 (3,00 X 3.00) Uso: Comedor/Expo Personas: Varias Personas  Altura: 200 cm.','WATERDOG','000011','CAMP','110',1
'EXPO303','CARPA EXPO 303 (3.00 x6.00)','CARPA EXPO 303 (3.00 x6.00) Uso: Comedor/Expo Personas: Varias Personas  Altura: EXPO','WATERDOG','000011','CAMP','110',1
'EXPO600','CARPA EXPO600 (3.00 x6.00)','CARPA EXPO600 (3.00 x6.00) Uso: Comedor/Expo Personas: Varias Personas  Altura: EXPO','WATERDOG','000011','CAMP','110',1
'EXPO603','CARPA EXPO 603 (3.00 x6.00)','CARPA EXPO 603 (3.00 x6.00) Uso: Comedor/Expo Personas: Varias Personas  Altura: EXPO','WATERDOG','000011','CAMP','110',1
'F1GBFV','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 1 Tipo: GBFV  Peso: 4 grs.','WATERDOG','000012','PESP','98',6
'F1K','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 1 Tipo: K  Peso: 4 grs.','WATERDOG','000012','PESP','98',6
'F1S','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 1 Tipo: S  Peso: 4 grs.','WATERDOG','000000','PESP','98',6
'F1SYW','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 1 Tipo: SYW  Peso: 4 grs.','WATERDOG','000012','PESP','98',6
'F291','COLCHÓN','COLCHÓN Modelo: 188 X 74 X 13 Plazas: Prince  Tipo: Afelpado','WATERDOG','000013','CAMP','180',1
'F2GBFV','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 2 Tipo: GBFV  Peso: 6 grs.','WATERDOG','000012','PESP','98',6
'F2K','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 2 Tipo: K  Peso: 6 grs.','WATERDOG','000012','PESP','98',6
'F2S','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 2 Tipo: S  Peso: 6 grs.','WATERDOG','000012','PESP','98',6
'F2SYW','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 2 Tipo: SYW  Peso: 6 grs.','WATERDOG','000012','PESP','98',6
'F2XSBL','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 2 Tipo: XSBL  Peso: 5.5 grs.','WATERDOG','000012','PESP','98',6
'F391','COLCHÓN','COLCHÓN Modelo: 188 X 99 X 13 Plazas: Twin  Tipo: Afelpado','WATERDOG','000013','CAMP','180',1
'F3GBFV','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 3 Tipo: GBFV  Peso: 8 grs.','WATERDOG','000012','PESP','98',6
'F3K','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 3 Tipo: K  Peso: 8 grs.','WATERDOG','000012','PESP','98',6
'F3S','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 3 Tipo: S  Peso: 8 grs.','WATERDOG','000012','PESP','98',6
'F3SYW','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 3 Tipo: SYW  Peso: 8 grs.','WATERDOG','000012','PESP','98',6
'F3XSBL','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 3 Tipo: XSBL  Peso: 7.5 grs.','WATERDOG','000012','PESP','98',6
'F4GBFV','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 4 Tipo: GBFV  Peso: 10 grs.','WATERDOG','000012','PESP','98',6
'F4K','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 4 Tipo: K  Peso: 10 grs.','WATERDOG','000012','PESP','98',6
'F4S','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 4 Tipo: S  Peso: 10 grs.','WATERDOG','000012','PESP','98',6
'F4SYW','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 4 Tipo: SYW  Peso: 10 grs.','WATERDOG','000012','PESP','98',6
'F4XSBL','CUCHARA FANCY SPINNER','CUCHARA FANCY SPINNER Número: 4 Tipo: XSBL  Peso: 11 grs.','WATERDOG','000012','PESP','98',6
'F541','COLCHÓN','COLCHÓN Modelo: 188 X 137 X 13 Plazas: Queen  Tipo: Afelpado','WATERDOG','000013','CAMP','180',1
'F601','COLCHÓN','COLCHÓN Modelo: 198 X 152 X 13 Plazas: King  Tipo: Afelpado','WATERDOG','000013','CAMP','180',1
'FBC7502','FAROL DE CAMPING','FAROL DE CAMPING Color/Desc: N/A+ BRÚJULA Pilas: 4xC  Lamparas: 18 LEDS','NITROLITE','000011','CAMP','116',1
'FBC7806','FAROL DE CAMPING','FAROL DE CAMPING Color/Desc: Negro Pilas: 3xAA  Lamparas: 11 LEDS','NITROLITE','000011','CAMP','116',1
'FBC7807','FAROL DE CAMPING','FAROL DE CAMPING Color/Desc: Negro Pilas: 3xD  Lamparas: 15 LEDS','NITROLITE','000011','CAMP','116',1
'FBC7818','FAROL DE CAMPING','FAROL DE CAMPING Color/Desc: Azul + BRÚJULA Pilas: 3xD  Lamparas: 18 LEDS','NITROLITE','000011','CAMP','116',1
'FBC7819','FAROL DE CAMPING','FAROL DE CAMPING Color/Desc: Verde Pilas: 3xD  Lamparas: 24 LEDS','NITROLITE','000011','CAMP','116',1
'FBC7824','FAROL DE CAMPING','FAROL DE CAMPING Color/Desc: Verde+C.REMOTO Pilas: 4xD  Lamparas: TUBO 9 WATT','NITROLITE','000011','CAMP','116',1
'FEATHER3/4','REEL DE FLY FEATHER','REEL DE FLY FEATHER Linea: 3-4 Rulemanes: 3 Rulemanes  Large Arbor: GRAN CAPACIDAD','KUNNAN','000012','PESR','204',1
'FENIX1008','REEL FENIX','REEL FENIX Capacidad: Con .15mm 120 M   Rulemanes: 8 RULEMANES','KUNNAN','000006','PESR','206',1
'FENIX2008','REEL FENIX','REEL FENIX Capacidad: Con .2mm 100 M   Rulemanes: 8 RULEMANES','KUNNAN','000006','PESR','206',1
'FENIX3008','REEL FENIX','REEL FENIX Capacidad: Con .3mm 100 M   Rulemanes: 8 RULEMANES','KUNNAN','000006','PESR','206',1
'FENIX4008','REEL FENIX','REEL FENIX Capacidad: Con .4mm 100 M   Rulemanes: 8 RULEMANES','KUNNAN','000006','PESR','210',1
'FENIX5008','REEL FENIX','REEL FENIX Capacidad: Con .5mm 100 M   Rulemanes: 8 RULEMANES','KUNNAN','000006','PESR','210',1
'FENIX6008','REEL FENIX','REEL FENIX Capacidad: Con .6mm 100 M   Rulemanes: 8 RULEMANES','KUNNAN','000006','PESR','205',1
'FERO2009','REEL FEROXA','REEL FEROXA Capacidad: Con .32mm 120 M   Rulemanes: 9 RULEMANES','KUNNAN','000012','PESR','208',1
'FIDE10X50','BINOCULAR FIDELITY','BINOCULAR FIDELITY Aumentos: 10 X Diámetro: 50 mm.  Carácteristicas: BAK-4','HOKENN','000011','OPTI','45',1
'FIDE10X60','BINOCULAR FIDELITY ASTRONOMICO','BINOCULAR FIDELITY ASTRONOMICO Aumentos: 10 X Diámetro: 60 mm.  Carácteristicas: BAK-4','HOKENN','000011','OPTI','44',1
'FIDE8X40','BINOCULAR FIDELITY','BINOCULAR FIDELITY Aumentos: 8 X Diámetro: 40 mm.  Carácteristicas: BAK-4','HOKENN','000011','OPTI','45',1
'FILTRO21','FILTRO','FILTRO Modelo: PLANETARIO 21','HOKENN','000033','OPTI','223',1
'FILTRO80','FILTRO','FILTRO Modelo: PLANETARIO 80 A','HOKENN','000033','OPTI','223',1
'FILTRO96','FILTRO','FILTRO Modelo: PLANETARIO 96','HOKENN','000033','OPTI','223',1
'FILTROLUX','FILTRO','FILTRO','HOKENN','000000','OPTI','223',1
'FINLAY1952','CAÑA FINLAY','CAÑA FINLAY Largo: 195 cm. Tramos: 2 Tramos  Acción: 10-40 LBS.','WATERDOG','000006','PESC','79',1
'FINLAY2102','CAÑA FINLAY','CAÑA FINLAY Largo: 210 cm. Tramos: 2 Tramos  Acción: 10-40 LBS.','WATERDOG','000006','PESC','79',1
'FINLAY2252','CAÑA FINLAY','CAÑA FINLAY Largo: 225 cm. Tramos: 2 Tramos  Acción: 10-40 LBS.','WATERDOG','000006','PESC','79',1
'FINLAY2402','CAÑA FINLAY','CAÑA FINLAY Largo: 240 cm. Tramos: 2 Tramos  Acción: 10-40 LBS.','WATERDOG','000006','PESC','79',1
'FINLAY2702','CAÑA FINLAY','CAÑA FINLAY Largo: 270 cm. Tramos: 2 Tramos  Acción: 10-40 LBS.','WATERDOG','000006','PESC','79',1
'FINLAY3002','CAÑA FINLAY','CAÑA FINLAY Largo: 300 cm. Tramos: 2 Tramos  Acción: 10-40 LBS.','WATERDOG','000006','PESC','79',1
'FINLAY3302','CAÑA FINLAY','CAÑA FINLAY Largo: 330 cm. Tramos: 2 Tramos  Acción: 10-40 LBS.','WATERDOG','000006','PESC','79',1
'FIRENCE1005','REEL FIRENCE','REEL FIRENCE Capacidad: Con .25mm 110 M   Rulemanes: 5 RULEMANES','KUNNAN','000012','PESR','206',1
'FIRENCE2005','REEL FIRENCE','REEL FIRENCE Capacidad: Con .25mm 125 M   Rulemanes: 5 RULEMANES','KUNNAN','000012','PESR','206',1
'FIRENCE3005','REEL FIRENCE','REEL FIRENCE Capacidad: Con .35mm 125 M   Rulemanes: 5 RULEMANES','KUNNAN','000012','PESR','206',1
'FIRENCE4005','REEL FIRENCE','REEL FIRENCE Capacidad: Con .4mm 110 M   Rulemanes: 5 RULEMANES','KUNNAN','000012','PESR','210',1
'FIRENCE5005','REEL FIRENCE','REEL FIRENCE Capacidad: Con .5mm 135 M   Rulemanes: 5 RULEMANES','KUNNAN','000012','PESR','210',1
'FITZROY50','MOCHILAS SUPER MOUNTAIN','MOCHILAS SUPER MOUNTAIN Modelo: FITZ ROY Capacidad: 50 Litros','WATERDOG','000000','CAMP','175',1
'FK10','CUCHARA FLY KIT','CUCHARA FLY KIT Número: 10 Tipo: TOBI  Peso: 5 unidades','WATERDOG','000012','PESP','98',1
'FK15','CUCHARA FLY KIT','CUCHARA FLY KIT Número: 15 Tipo: VAR  Peso: 5 unidades','WATERDOG','000012','PESP','98',1
'FK6','CUCHARA FLY KIT','CUCHARA FLY KIT Número: 6 Tipo: TFLY  Peso: 5 unidades','WATERDOG','000012','PESP','98',1
'FK7','CUCHARA FLY KIT','CUCHARA FLY KIT Número: 7 Tipo: AERO  Peso: 5 unidades','WATERDOG','000012','PESP','98',1
'FK9','CUCHARA FLY KIT','CUCHARA FLY KIT Número: 9 Tipo: MFLY  Peso: 5 unidades','WATERDOG','000012','PESP','98',1
'FLASH2702','CAÑA FLASH','CAÑA FLASH Largo: 270 cm. Tramos: 2 Tramos  Acción: Liviana','WATERDOG','000006','PESC','79',1
'FLOR3604','CAÑA FLORIDA LAKE','CAÑA FLORIDA LAKE Largo: 360 cm. Tramos: 4 Tramos  Acción: Mediana','WATERDOG','000006','PESC','79',1
'FLOR3904','CAÑA FLORIDA LAKE','CAÑA FLORIDA LAKE Largo: 390 cm. Tramos: 4 Tramos  Acción: Mediana','WATERDOG','000006','PESC','79',1
'FMASK01','MASCARA','MASCARA Tipo: BARBIJO   Est/Material: NYLON POLIÉSTER','NATWAY','000064','INDU','112',1
'FOEN2104','CAÑA FOEN','CAÑA FOEN Largo: 210 cm. Tramos: 4 Tramos  Acción: Mediana','WATERDOG','000012','PESC','69',1
'FOEN2404','CAÑA FOEN','CAÑA FOEN Largo: 240 cm. Tramos: 4 Tramos  Acción: Mediana','WATERDOG','000012','PESC','69',1
'FORMULA1952','CAÑA FORMULA','CAÑA FORMULA Largo: 195 cm. Tramos: 2 Tramos  Acción: Liviana','WATERDOG','000012','PESC','79',1
'FORMULA2102','CAÑA FORMULA','CAÑA FORMULA Largo: 210 cm. Tramos: 2 Tramos  Acción: Liviana','WATERDOG','000012','PESC','79',1
'FORMULA2402','CAÑA FORMULA','CAÑA FORMULA Largo: 240 cm. Tramos: 2 Tramos  Acción: Liviana','WATERDOG','000012','PESC','79',1
'FORMULA2702','CAÑA FORMULA','CAÑA FORMULA Largo: 270 cm. Tramos: 2 Tramos  Acción: Liviana','WATERDOG','000012','PESC','79',1
'FORMULA3002','CAÑA FORMULA','CAÑA FORMULA Largo: 300 cm. Tramos: 2 Tramos  Acción: Liviana','WATERDOG','000012','PESC','79',1
'FORTE3602','CAÑA FORTE','CAÑA FORTE Largo: 360 cm. Tramos: 2 Tramos  Acción: Pesada','KUNNAN','000012','PESC','79',1
'FP06G','CUCHARA FEATHER PRO','CUCHARA FEATHER PRO  Tipo: G  Peso: 6 grs.','KUNNAN','000012','PESP','98',6
'FP06GBKM','CUCHARA FEATHER PRO','CUCHARA FEATHER PRO  Tipo: GBKM  Peso: 6 grs.','KUNNAN','000012','PESP','98',6
'FP06KRDM','CUCHARA FEATHER PRO','CUCHARA FEATHER PRO  Tipo: KRDM  Peso: 6 grs.','KUNNAN','000012','PESP','98',6
'FP06PPD','CUCHARA FEATHER PRO','CUCHARA FEATHER PRO  Tipo: PPD  Peso: 6 grs.','KUNNAN','000012','PESP','98',6
'FP06RGD','CUCHARA FEATHER PRO','CUCHARA FEATHER PRO  Tipo: RGD  Peso: 6 grs.','KUNNAN','000012','PESP','98',6
'FP06S','CUCHARA FEATHER PRO','CUCHARA FEATHER PRO  Tipo: S  Peso: 6 grs.','KUNNAN','000012','PESP','98',6
'FP06WD','CUCHARA FEATHER PRO','CUCHARA FEATHER PRO  Tipo: WD  Peso: 6 grs.','KUNNAN','000012','PESP','98',6
'FP5-6','REEL DE FLY FAIRPLAY','REEL DE FLY FAIRPLAY Linea: 5-6   Large Arbor: GRAN CAPACIDAD','WATERDOG','000012','PESR','204',1
'FP7-8','REEL DE FLY FAIRPLAY','REEL DE FLY FAIRPLAY Linea: 7-8   Large Arbor: GRAN CAPACIDAD','WATERDOG','000012','PESR','204',1
'FR007','SEÑUELO FRENZY MINNOW','SEÑUELO FRENZY MINNOW Peso: 12 grs. Medida: 91 mm  Anzuelo: 3VMC','KUNNAN','000012','PESP','227',1
'FR040','SEÑUELO FRENZY MINNOW','SEÑUELO FRENZY MINNOW Peso: 12 grs. Medida: 91 mm  Anzuelo: 3VMC','KUNNAN','000012','PESP','227',1
'FR06G','CUCHARA FEATHER','CUCHARA FEATHER  Tipo: G  Peso: 6 grs.','KUNNAN','000012','PESP','98',6
'FR06KRDM','CUCHARA FEATHER','CUCHARA FEATHER  Tipo: KRDM  Peso: 6 grs.','KUNNAN','000012','PESP','98',6
'FR06RGD','CUCHARA FEATHER','CUCHARA FEATHER  Tipo: RGD  Peso: 6 grs.','KUNNAN','000012','PESP','98',6
'FR06S','CUCHARA FEATHER','CUCHARA FEATHER  Tipo: S  Peso: 6 grs.','KUNNAN','000012','PESP','98',6
'FR073','SEÑUELO FRENZY MINNOW','SEÑUELO FRENZY MINNOW Peso: 12 grs. Medida: 91 mm  Anzuelo: 3VMC','KUNNAN','000012','PESP','227',1
'FR090','SEÑUELO FRENZY MINNOW','SEÑUELO FRENZY MINNOW Peso: 12 grs. Medida: 91 mm  Anzuelo: 3VMC','KUNNAN','000012','PESP','227',1
'FR125','SEÑUELO FRENZY MINNOW','SEÑUELO FRENZY MINNOW Peso: 12 grs. Medida: 91 mm  Anzuelo: 3VMC','KUNNAN','000012','PESP','227',1
'FR242','SEÑUELO FRENZY MINNOW','SEÑUELO FRENZY MINNOW Peso: 12 grs. Medida: 91 mm  Anzuelo: 3VMC','KUNNAN','000012','PESP','227',1
'FRB01','SEÑUELO RANA','SEÑUELO RANA Peso: 18.5 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRB05','SEÑUELO RANA','SEÑUELO RANA Peso: 18.5 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRB08','SEÑUELO RANA','SEÑUELO RANA Peso: 18.5 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRC01','SEÑUELO RANA','SEÑUELO RANA Peso: 16 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRC05','SEÑUELO RANA','SEÑUELO RANA Peso: 16 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRC07','SEÑUELO RANA','SEÑUELO RANA Peso: 16 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRC08','SEÑUELO RANA','SEÑUELO RANA Peso: 16 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRD01','SEÑUELO RANA','SEÑUELO RANA Peso: 16 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRD05','SEÑUELO RANA','SEÑUELO RANA Peso: 16 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRD07','SEÑUELO RANA','SEÑUELO RANA Peso: 16 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRD08','SEÑUELO RANA','SEÑUELO RANA Peso: 16 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRE5501','SEÑUELO RANA','SEÑUELO RANA Peso: 13 grs. Medida: 55 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRE5505','SEÑUELO RANA','SEÑUELO RANA Peso: 13 grs. Medida: 55 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRE5507','SEÑUELO RANA','SEÑUELO RANA Peso: 13 grs. Medida: 55 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRE5508','SEÑUELO RANA','SEÑUELO RANA Peso: 13 grs. Medida: 55 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRE6501','SEÑUELO RANA','SEÑUELO RANA Peso: 18 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRE6505','SEÑUELO RANA','SEÑUELO RANA Peso: 18 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRE6507','SEÑUELO RANA','SEÑUELO RANA Peso: 18 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRE6508','SEÑUELO RANA','SEÑUELO RANA Peso: 18 grs. Medida: 65 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'FRM162','SEÑUELO FREEZE','SEÑUELO FREEZE Peso: 12 grs. Medida: 91 mm  Anzuelo: 3VMC','KUNNAN','000012','PESP','227',1
'FRONTERA','CARPA FRONTERA (435 x305)','CARPA FRONTERA (435 x305) Uso: Familiar Personas: 6 Personas  Altura: 173 cm.','WATERDOG','000000','CAMP','110',1
'FS97818','BANQUITO','BANQUITO Modelo: 33 X 33 X 45   Material: NYL.POLY.PVC.','WATERDOG','000051','CAMP','176',1
'FSOL114','FILTRO','FILTRO Modelo: SOLAR Número 1: 114 mm','HOKENN','000000','OPTI','223',1
'FSOL130','FILTRO','FILTRO Modelo: SOLAR Número 1: 130 mm','HOKENN','000000','OPTI','223',1
'FSOL150','FILTRO','FILTRO Modelo: SOLAR Número 1: 150 mm','HOKENN','000000','OPTI','223',1
'FSOL70','FILTRO','FILTRO Modelo: SOLAR Número 1: 70 mm','HOKENN','000000','OPTI','223',1
'FSOL76','FILTRO','FILTRO Modelo: SOLAR Número 1: 76 mm','HOKENN','000000','OPTI','223',1
'FSTONE01','PEDERNAL PARA ENCENDER FUEGO','PEDERNAL PARA ENCENDER FUEGO','WATERDOG','000011','CAMP','2',1
'FT040','SEÑUELO FATMINNOW','SEÑUELO FATMINNOW Peso: 15 grs. Medida: 90 mm  Anzuelo: 3VMC','KUNNAN','000012','PESP','227',1
'FT090','SEÑUELO FATMINNOW','SEÑUELO FATMINNOW Peso: 15 grs. Medida: 90 mm  Anzuelo: 3VMC','KUNNAN','000012','PESP','227',1
'FT180','SEÑUELO FATMINNOW','SEÑUELO FATMINNOW Peso: 15 grs. Medida: 90 mm  Anzuelo: 3VMC','KUNNAN','000012','PESP','227',1
'FT242','SEÑUELO FATMINNOW','SEÑUELO FATMINNOW Peso: 15 grs. Medida: 90 mm  Anzuelo: 3VMC','KUNNAN','000012','PESP','227',1
'FTH704','FLOATING TUBE','FLOATING TUBE Modelo: HERRADURA Tipo: 137 cm x 101 cm  Material: 420D NYLON PVC','WATERDOG','000047','PESP','185',1
'FTM162','SEÑUELO FATMINNOW','SEÑUELO FATMINNOW Peso: 15 grs. Medida: 90 mm  Anzuelo: 3VMC','KUNNAN','000012','PESP','227',1
'FTM48','SEÑUELO FATMINNOW','SEÑUELO FATMINNOW Peso: 15 grs. Medida: 90 mm  Anzuelo: 3VMC','KUNNAN','000012','PESP','227',1
'FTR306','FLOATING TUBE','FLOATING TUBE Modelo: REDONDO Tipo: 122cm  Material: 420D NYLON PVC','WATERDOG','000047','PESP','185',1
'FTV401','FLOATING TUBE','FLOATING TUBE Modelo: FORMA DE V Tipo: 140 cm x 110 cm  Material: 420D NYLON PVC','KUNNAN','000047','PESP','185',1
'FUNDAL','FUNDA NEOPRENE','FUNDA NEOPRENE Modelo: P/REEL MOSCA Tamaño: LARGE','WATERDOG','000012','PESP','196',1
'FUNDALK','FUNDA NEOPRENE','FUNDA NEOPRENE Modelo: P/REEL MOSCA Tamaño: LARGE KUNNAN','KUNNAN','000012','PESP','196',1
'FUNDAM','FUNDA NEOPRENE','FUNDA NEOPRENE Modelo: P/REEL MOSCA Tamaño: MEDIANO','WATERDOG','000012','PESP','196',1
'FURIA2404','CAÑA FURIA','CAÑA FURIA Largo: 240 cm. Tramos: 4 Tramos  Acción: Pesada','WATERDOG','000012','PESC','69',1
'FURIA2705','CAÑA FURIA','CAÑA FURIA Largo: 270 cm. Tramos: 5 Tramos  Acción: Pesada','WATERDOG','000012','PESC','69',1
'FURIA3005','CAÑA FURIA','CAÑA FURIA Largo: 300 cm. Tramos: 5 Tramos  Acción: Pesada','WATERDOG','000012','PESC','69',1
'FURIA3605','CAÑA FURIA','CAÑA FURIA Largo: 360 cm. Tramos: 5 Tramos  Acción: Pesada','WATERDOG','000012','PESC','69',1
'FURIA3905','CAÑA FURIA','CAÑA FURIA Largo: 390 cm. Tramos: 5 Tramos  Acción: Pesada','WATERDOG','000012','PESC','69',1
'FZ16S','CUCHARA FZET SPOON','CUCHARA FZET SPOON  Tipo: S  Peso: 16 grs.','WATERDOG','000012','PESP','98',6
'FZ16SG','CUCHARA FZET SPOON','CUCHARA FZET SPOON  Tipo: SG  Peso: 16 grs.','WATERDOG','000012','PESP','98',6
'FZ16SK','CUCHARA FZET SPOON','CUCHARA FZET SPOON  Tipo: SK  Peso: 16 grs.','WATERDOG','000012','PESP','98',6
'FZ22S','CUCHARA FZET SPOON','CUCHARA FZET SPOON  Tipo: S  Peso: 22 grs.','WATERDOG','000012','PESP','98',6
